 128           0.015586
 256           0.061104
 512           0.259027
 1024          0.995179
 2048         14.607237
 4096         73.090797           
 8192        472.080976


128            0.015915
256            0.062762
512            0.282076
1024           1.079641
2048          13.180090
4096          59.886680           
8192         311.740918
